Date,Product,Category,Region,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Month,Month_Str
2024-09-04,Yoga Pants,Clothing,South,5,37.44,0,187.2,102.72,84.48,2024-09,Sep 2024
2024-10-19,Protein Shaker,Sports,South,3,15.17,10,40.96,23.36,17.6,2024-10,Oct 2024
2024-01-27,Running Shoes,Clothing,Central,4,70.64,5,268.43,153.88,114.55,2024-01,Jan 2024
2024-03-10,Yoga Pants,Clothing,North,3,37.66,0,112.98,69.14,43.84,2024-03,Mar 2024
2024-10-11,Air Fryer,Home & Kitchen,South,1,96.41,0,96.41,46.74,49.67,2024-10,Oct 2024
2024-03-29,Blender,Home & Kitchen,West,1,57.88,0,57.88,37.6,20.28,2024-03,Mar 2024
2024-09-02,Data Science Guide,Books,South,3,27.67,0,83.01,51.9,31.11,2024-09,Sep 2024
2024-11-24,USB-C Hub,Electronics,West,4,35.6,0,142.4,85.01,57.39,2024-11,Nov 2024
2024-12-06,Laptop Stand,Electronics,East,4,41.12,5,156.26,95.6,60.66,2024-12,Dec 2024
2024-06-24,Smart Watch,Electronics,East,2,135.59,5,257.62,119.82,137.8,2024-06,Jun 2024
2024-07-28,Laptop Stand,Electronics,West,5,43.18,0,215.9,110.14,105.76,2024-07,Jul 2024
2024-03-11,Air Fryer,Home & Kitchen,East,4,106.51,5,404.74,235.95,168.79,2024-03,Mar 2024
2024-04-10,Winter Hoodie,Clothing,Central,1,57.5,0,57.5,25.97,31.53,2024-04,Apr 2024
2024-05-30,Wireless Headphones,Electronics,North,3,92.33,0,276.99,155.66,121.33,2024-05,May 2024
2024-12-15,Denim Jacket,Clothing,North,1,60.42,0,60.42,33.33,27.09,2024-12,Dec 2024
2024-02-18,Wireless Headphones,Electronics,North,2,85.53,5,162.51,93.98,68.53,2024-02,Feb 2024
2024-11-07,Finance 101,Books,North,2,24.4,0,48.8,31.22,17.58,2024-11,Nov 2024
2024-11-09,Business Strategy,Books,East,4,23.45,5,89.11,43.47,45.64,2024-11,Nov 2024
2024-12-07,Blender,Home & Kitchen,Central,5,57.16,0,285.8,137.11,148.69,2024-12,Dec 2024
2024-10-05,Denim Jacket,Clothing,West,4,54.17,0,216.68,121.89,94.79,2024-10,Oct 2024
2024-09-20,USB-C Hub,Electronics,West,3,33.98,0,101.94,59.6,42.34,2024-09,Sep 2024
2024-01-31,Business Strategy,Books,West,2,22.81,0,45.62,27.24,18.38,2024-01,Jan 2024
2024-01-30,Casual T-Shirt,Clothing,South,3,20.89,0,62.67,38.67,24.0,2024-01,Jan 2024
2024-08-17,Winter Hoodie,Clothing,West,3,58.47,15,149.1,93.34,55.76,2024-08,Aug 2024
2024-05-31,Bluetooth Speaker,Electronics,West,4,66.48,5,252.62,159.11,93.51,2024-05,May 2024
2024-01-16,Air Fryer,Home & Kitchen,North,5,96.29,0,481.45,220.83,260.62,2024-01,Jan 2024
2024-10-21,Casual T-Shirt,Clothing,East,2,18.3,0,36.6,20.98,15.62,2024-10,Oct 2024
2024-10-20,USB-C Hub,Electronics,East,2,31.78,0,63.56,29.39,34.17,2024-10,Oct 2024
2024-07-27,Resistance Bands,Sports,West,5,18.76,0,93.8,55.72,38.08,2024-07,Jul 2024
2024-02-16,Knife Set,Home & Kitchen,South,3,43.06,0,129.18,70.13,59.05,2024-02,Feb 2024
2024-02-26,Resistance Bands,Sports,Central,2,18.31,10,32.96,17.23,15.73,2024-02,Feb 2024
2024-11-24,Data Science Guide,Books,South,1,27.2,0,27.2,13.26,13.94,2024-11,Nov 2024
2024-07-28,Casual T-Shirt,Clothing,East,4,18.43,0,73.72,33.67,40.05,2024-07,Jul 2024
2024-05-25,Yoga Pants,Clothing,North,2,41.1,0,82.2,50.58,31.62,2024-05,May 2024
2024-12-06,Smart Watch,Electronics,West,2,158.92,0,317.84,186.93,130.91,2024-12,Dec 2024
2024-10-15,Blender,Home & Kitchen,South,2,59.3,0,118.6,72.93,45.67,2024-10,Oct 2024
2024-03-05,Yoga Pants,Clothing,North,4,39.04,0,156.16,92.69,63.47,2024-03,Mar 2024
2024-03-02,Coffee Maker,Home & Kitchen,North,5,77.51,0,387.55,175.5,212.05,2024-03,Mar 2024
2024-03-28,Smart Watch,Electronics,West,3,146.22,0,438.66,266.79,171.87,2024-03,Mar 2024
2024-08-24,Coffee Maker,Home & Kitchen,South,2,72.12,0,144.24,70.31,73.93,2024-08,Aug 2024
2024-04-27,Jump Rope,Sports,West,2,11.98,0,23.96,14.75,9.21,2024-04,Apr 2024
2024-01-08,USB-C Hub,Electronics,North,1,34.77,0,34.77,18.77,16.0,2024-01,Jan 2024
2024-03-02,Resistance Bands,Sports,Central,2,20.89,0,41.78,22.5,19.28,2024-03,Mar 2024
2024-06-11,Wireless Headphones,Electronics,West,3,90.7,5,258.5,118.79,139.71,2024-06,Jun 2024
2024-11-17,Yoga Pants,Clothing,West,2,41.32,0,82.64,40.48,42.16,2024-11,Nov 2024
2024-06-26,Gym Gloves,Sports,East,3,17.94,0,53.82,27.68,26.14,2024-06,Jun 2024
2024-02-04,Smart Watch,Electronics,West,1,163.52,0,163.52,90.98,72.54,2024-02,Feb 2024
2024-01-10,Knife Set,Home & Kitchen,North,5,48.8,0,244.0,153.82,90.18,2024-01,Jan 2024
2024-01-21,Protein Shaker,Sports,West,1,14.27,0,14.27,6.53,7.74,2024-01,Jan 2024
2024-03-31,Denim Jacket,Clothing,North,1,62.47,0,62.47,33.8,28.67,2024-03,Mar 2024
2024-01-21,Cutting Board,Home & Kitchen,East,4,25.4,10,91.44,42.41,49.03,2024-01,Jan 2024
2024-12-02,Coffee Maker,Home & Kitchen,South,4,76.05,5,288.99,162.06,126.93,2024-12,Dec 2024
2024-06-23,Denim Jacket,Clothing,South,3,54.12,0,162.36,76.61,85.75,2024-06,Jun 2024
2024-01-03,Coffee Maker,Home & Kitchen,West,3,74.75,0,224.25,124.77,99.48,2024-01,Jan 2024
2024-04-25,Data Science Guide,Books,North,4,31.03,10,111.71,61.49,50.22,2024-04,Apr 2024
2024-01-10,Jump Rope,Sports,East,5,11.14,0,55.7,32.28,23.42,2024-01,Jan 2024
2024-12-22,Denim Jacket,Clothing,East,5,62.81,0,314.05,180.84,133.21,2024-12,Dec 2024
2024-02-19,Finance 101,Books,East,5,22.85,0,114.25,59.11,55.14,2024-02,Feb 2024
2024-02-29,Coffee Maker,Home & Kitchen,North,4,73.29,0,293.16,159.46,133.7,2024-02,Feb 2024
2024-08-02,Business Strategy,Books,East,3,19.88,0,59.64,34.45,25.19,2024-08,Aug 2024
2024-08-10,USB-C Hub,Electronics,East,1,37.32,0,37.32,19.4,17.92,2024-08,Aug 2024
2024-11-27,Cutting Board,Home & Kitchen,Central,5,25.74,0,128.7,77.98,50.72,2024-11,Nov 2024
2024-11-13,Knife Set,Home & Kitchen,North,1,41.13,0,41.13,26.23,14.9,2024-11,Nov 2024
2024-02-10,Wireless Headphones,Electronics,Central,2,86.43,5,164.22,75.37,88.85,2024-02,Feb 2024
2024-04-22,Business Strategy,Books,East,3,20.99,0,62.97,36.92,26.05,2024-04,Apr 2024
2024-04-12,Coffee Maker,Home & Kitchen,East,4,77.41,0,309.64,161.96,147.68,2024-04,Apr 2024
2024-12-13,Denim Jacket,Clothing,South,2,63.22,0,126.44,62.24,64.2,2024-12,Dec 2024
2024-12-05,Air Fryer,Home & Kitchen,North,5,100.67,0,503.35,275.64,227.71,2024-12,Dec 2024
2024-09-05,Knife Set,Home & Kitchen,Central,5,44.23,10,199.04,120.81,78.23,2024-09,Sep 2024
2024-08-04,USB-C Hub,Electronics,East,4,34.5,0,138.0,69.18,68.82,2024-08,Aug 2024
2024-05-21,Coffee Maker,Home & Kitchen,East,2,75.08,0,150.16,96.32,53.84,2024-05,May 2024
2024-03-30,Knife Set,Home & Kitchen,North,4,42.97,0,171.88,102.15,69.73,2024-03,Mar 2024
2024-01-18,Protein Shaker,Sports,Central,2,15.11,0,30.22,17.6,12.62,2024-01,Jan 2024
2024-04-15,Casual T-Shirt,Clothing,North,5,18.2,0,91.0,55.31,35.69,2024-04,Apr 2024
2024-06-22,Yoga Pants,Clothing,West,4,42.59,0,170.36,103.58,66.78,2024-06,Jun 2024
2024-08-30,Data Science Guide,Books,South,1,30.02,0,30.02,19.35,10.67,2024-08,Aug 2024
2024-05-06,Bluetooth Speaker,Electronics,North,5,60.51,0,302.55,158.32,144.23,2024-05,May 2024
2024-04-12,Knife Set,Home & Kitchen,Central,1,46.29,0,46.29,21.15,25.14,2024-04,Apr 2024
2024-01-18,Laptop Stand,Electronics,South,1,42.87,0,42.87,24.43,18.44,2024-01,Jan 2024
2024-10-15,Wireless Headphones,Electronics,South,2,90.33,5,171.63,96.55,75.08,2024-10,Oct 2024
2024-01-31,Protein Shaker,Sports,West,4,14.04,0,56.16,27.69,28.47,2024-01,Jan 2024
2024-03-20,Smart Watch,Electronics,West,4,137.09,0,548.36,321.32,227.04,2024-03,Mar 2024
2024-01-09,Finance 101,Books,West,3,23.57,10,63.64,33.01,30.63,2024-01,Jan 2024
2024-05-23,Yoga Mat,Sports,North,4,34.09,0,136.36,64.84,71.52,2024-05,May 2024
2024-03-18,Data Science Guide,Books,North,4,28.27,0,113.08,60.7,52.38,2024-03,Mar 2024
2024-12-18,Bluetooth Speaker,Electronics,North,5,66.78,0,333.9,188.92,144.98,2024-12,Dec 2024
2024-04-17,Air Fryer,Home & Kitchen,West,1,91.14,0,91.14,41.07,50.07,2024-04,Apr 2024
2024-02-14,Denim Jacket,Clothing,East,5,62.13,0,310.65,144.75,165.9,2024-02,Feb 2024
2024-11-30,Finance 101,Books,South,5,22.25,10,100.12,54.47,45.65,2024-11,Nov 2024
2024-10-08,Coffee Maker,Home & Kitchen,East,4,83.7,0,334.8,171.98,162.82,2024-10,Oct 2024
2024-07-29,Cutting Board,Home & Kitchen,West,5,26.43,0,132.15,82.13,50.02,2024-07,Jul 2024
2024-11-12,USB-C Hub,Electronics,East,5,33.86,0,169.3,104.34,64.96,2024-11,Nov 2024
2024-12-19,Yoga Mat,Sports,South,3,34.23,0,102.69,58.86,43.83,2024-12,Dec 2024
2024-06-30,USB-C Hub,Electronics,West,1,37.59,0,37.59,19.36,18.23,2024-06,Jun 2024
2024-05-24,Wireless Headphones,Electronics,East,2,88.73,10,159.71,98.54,61.17,2024-05,May 2024
2024-07-07,Wireless Headphones,Electronics,Central,4,83.3,10,299.88,180.0,119.88,2024-07,Jul 2024
2024-03-23,Yoga Mat,Sports,Central,4,31.88,0,127.52,75.33,52.19,2024-03,Mar 2024
2024-10-13,Blender,Home & Kitchen,North,3,54.09,0,162.27,86.95,75.32,2024-10,Oct 2024
2024-05-15,Resistance Bands,Sports,North,4,18.03,0,72.12,34.65,37.47,2024-05,May 2024
2024-08-28,Jump Rope,Sports,West,3,12.91,5,36.79,21.41,15.38,2024-08,Aug 2024
2024-07-30,Yoga Pants,Clothing,South,5,36.8,10,165.6,79.18,86.42,2024-07,Jul 2024
2024-02-12,Smart Watch,Electronics,East,3,137.57,0,412.71,187.82,224.89,2024-02,Feb 2024
2024-06-27,Air Fryer,Home & Kitchen,West,5,98.32,0,491.6,234.68,256.92,2024-06,Jun 2024
2024-12-10,Denim Jacket,Clothing,Central,2,54.45,0,108.9,54.01,54.89,2024-12,Dec 2024
2024-09-25,Bluetooth Speaker,Electronics,North,4,65.05,5,247.19,157.53,89.66,2024-09,Sep 2024
2024-08-18,Self Help Book,Books,Central,4,18.48,0,73.92,37.1,36.82,2024-08,Aug 2024
2024-01-24,Yoga Mat,Sports,South,1,34.42,0,34.42,17.05,17.37,2024-01,Jan 2024
2024-12-29,USB-C Hub,Electronics,South,1,38.35,10,34.52,18.41,16.11,2024-12,Dec 2024
2024-12-02,Wireless Headphones,Electronics,North,2,97.4,0,194.8,125.9,68.9,2024-12,Dec 2024
2024-01-23,Casual T-Shirt,Clothing,North,1,20.7,0,20.7,11.23,9.47,2024-01,Jan 2024
2024-11-17,Blender,Home & Kitchen,East,1,50.63,0,50.63,23.74,26.89,2024-11,Nov 2024
2024-10-21,Business Strategy,Books,Central,3,20.12,5,57.34,31.46,25.88,2024-10,Oct 2024
2024-03-11,Data Science Guide,Books,West,2,28.39,0,56.78,30.78,26.0,2024-03,Mar 2024
2024-12-09,USB-C Hub,Electronics,East,4,36.25,0,145.0,74.17,70.83,2024-12,Dec 2024
2024-12-14,Bluetooth Speaker,Electronics,South,4,68.64,0,274.56,152.07,122.49,2024-12,Dec 2024
2024-10-21,Jump Rope,Sports,East,5,11.47,0,57.35,34.93,22.42,2024-10,Oct 2024
2024-02-04,Casual T-Shirt,Clothing,South,1,18.52,0,18.52,11.34,7.18,2024-02,Feb 2024
2024-09-04,Business Strategy,Books,South,1,21.64,0,21.64,11.89,9.75,2024-09,Sep 2024
2024-07-16,Denim Jacket,Clothing,North,3,54.78,0,164.34,88.0,76.34,2024-07,Jul 2024
2024-02-08,Coffee Maker,Home & Kitchen,West,2,77.23,0,154.46,89.28,65.18,2024-02,Feb 2024
2024-11-15,Yoga Pants,Clothing,North,1,37.09,0,37.09,18.92,18.17,2024-11,Nov 2024
2024-02-12,USB-C Hub,Electronics,North,4,36.52,0,146.08,71.62,74.46,2024-02,Feb 2024
2024-04-13,Laptop Stand,Electronics,East,4,48.16,0,192.64,123.75,68.89,2024-04,Apr 2024
2024-02-18,Cutting Board,Home & Kitchen,East,2,26.95,15,45.82,27.04,18.78,2024-02,Feb 2024
2024-04-23,Knife Set,Home & Kitchen,East,2,47.03,10,84.65,42.5,42.15,2024-04,Apr 2024
2024-09-07,Bluetooth Speaker,Electronics,East,2,61.02,0,122.04,67.43,54.61,2024-09,Sep 2024
2024-08-14,Yoga Pants,Clothing,East,4,40.64,0,162.56,83.97,78.59,2024-08,Aug 2024
2024-04-15,Business Strategy,Books,South,5,22.03,0,110.15,65.57,44.58,2024-04,Apr 2024
2024-06-03,Air Fryer,Home & Kitchen,North,5,105.71,10,475.7,244.74,230.96,2024-06,Jun 2024
2024-11-11,Jump Rope,Sports,South,1,10.83,0,10.83,5.96,4.87,2024-11,Nov 2024
2024-01-13,Protein Shaker,Sports,South,1,15.64,10,14.08,6.59,7.49,2024-01,Jan 2024
2024-09-06,Gym Gloves,Sports,South,4,17.82,0,71.28,38.24,33.04,2024-09,Sep 2024
2024-01-28,Gym Gloves,Sports,East,2,18.3,0,36.6,20.89,15.71,2024-01,Jan 2024
2024-07-01,Python Programming,Books,Central,1,29.39,0,29.39,19.05,10.34,2024-07,Jul 2024
2024-11-05,Knife Set,Home & Kitchen,East,3,46.42,5,132.3,74.8,57.5,2024-11,Nov 2024
2024-02-05,Winter Hoodie,Clothing,Central,1,53.45,0,53.45,33.09,20.36,2024-02,Feb 2024
2024-09-06,Protein Shaker,Sports,South,2,15.64,0,31.28,14.37,16.91,2024-09,Sep 2024
2024-03-22,Bluetooth Speaker,Electronics,South,1,70.37,0,70.37,37.15,33.22,2024-03,Mar 2024
2024-09-01,Resistance Bands,Sports,East,1,18.76,0,18.76,9.39,9.37,2024-09,Sep 2024
2024-12-24,Yoga Mat,Sports,West,2,34.4,0,68.8,37.72,31.08,2024-12,Dec 2024
2024-10-12,Jump Rope,Sports,East,2,10.89,0,21.78,13.8,7.98,2024-10,Oct 2024
2024-06-06,Jump Rope,Sports,South,2,12.16,0,24.32,14.37,9.95,2024-06,Jun 2024
2024-03-18,Resistance Bands,Sports,Central,2,18.03,0,36.06,20.06,16.0,2024-03,Mar 2024
2024-06-16,USB-C Hub,Electronics,North,1,34.55,0,34.55,20.98,13.57,2024-06,Jun 2024
2024-04-29,Casual T-Shirt,Clothing,West,3,21.83,5,62.22,28.03,34.19,2024-04,Apr 2024
2024-04-09,Running Shoes,Clothing,South,4,69.37,15,235.86,132.31,103.55,2024-04,Apr 2024
2024-02-16,USB-C Hub,Electronics,Central,3,32.75,0,98.25,60.21,38.04,2024-02,Feb 2024
2024-01-10,Data Science Guide,Books,Central,1,29.08,0,29.08,17.89,11.19,2024-01,Jan 2024
2024-09-03,Bluetooth Speaker,Electronics,Central,5,64.96,5,308.56,167.89,140.67,2024-09,Sep 2024
2024-06-17,Resistance Bands,Sports,West,1,20.59,0,20.59,11.29,9.3,2024-06,Jun 2024
2024-08-28,USB-C Hub,Electronics,East,2,34.27,5,65.11,36.69,28.42,2024-08,Aug 2024
2024-01-20,Wireless Headphones,Electronics,West,5,84.32,0,421.6,268.81,152.79,2024-01,Jan 2024
2024-01-23,Python Programming,Books,South,4,28.33,0,113.32,61.15,52.17,2024-01,Jan 2024
2024-02-07,Cutting Board,Home & Kitchen,West,5,24.12,5,114.57,53.93,60.64,2024-02,Feb 2024
2024-12-01,Self Help Book,Books,Central,1,18.61,15,15.82,9.21,6.61,2024-12,Dec 2024
2024-10-18,Blender,Home & Kitchen,East,5,57.13,0,285.65,177.27,108.38,2024-10,Oct 2024
2024-04-29,Protein Shaker,Sports,South,1,13.64,0,13.64,7.78,5.86,2024-04,Apr 2024
2024-03-14,Wireless Headphones,Electronics,South,2,84.9,0,169.8,96.16,73.64,2024-03,Mar 2024
2024-12-22,Bluetooth Speaker,Electronics,East,1,58.72,0,58.72,34.6,24.12,2024-12,Dec 2024
2024-01-19,Yoga Mat,Sports,North,2,34.55,0,69.1,42.71,26.39,2024-01,Jan 2024
2024-12-11,Blender,Home & Kitchen,East,1,53.09,0,53.09,34.07,19.02,2024-12,Dec 2024
2024-06-05,Air Fryer,Home & Kitchen,West,3,90.73,0,272.19,128.13,144.06,2024-06,Jun 2024
2024-06-02,Self Help Book,Books,East,2,17.09,0,34.18,16.99,17.19,2024-06,Jun 2024
2024-09-12,Laptop Stand,Electronics,North,2,45.81,0,91.62,41.87,49.75,2024-09,Sep 2024
2024-02-29,Laptop Stand,Electronics,North,1,44.39,0,44.39,24.53,19.86,2024-02,Feb 2024
2024-03-03,Air Fryer,Home & Kitchen,East,5,97.86,0,489.3,268.54,220.76,2024-03,Mar 2024
2024-06-21,Knife Set,Home & Kitchen,Central,2,48.97,0,97.94,63.51,34.43,2024-06,Jun 2024
2024-04-08,Bluetooth Speaker,Electronics,South,3,64.29,0,192.87,120.26,72.61,2024-04,Apr 2024
2024-05-22,USB-C Hub,Electronics,West,2,31.88,0,63.76,34.15,29.61,2024-05,May 2024
2024-11-11,Yoga Pants,Clothing,Central,4,40.9,0,163.6,98.73,64.87,2024-11,Nov 2024
2024-01-23,Protein Shaker,Sports,West,1,14.39,0,14.39,7.73,6.66,2024-01,Jan 2024
2024-12-21,Yoga Pants,Clothing,East,4,39.03,0,156.12,70.88,85.24,2024-12,Dec 2024
2024-08-14,Coffee Maker,Home & Kitchen,North,2,85.97,0,171.94,111.67,60.27,2024-08,Aug 2024
2024-09-28,Cutting Board,Home & Kitchen,Central,2,24.22,0,48.44,23.66,24.78,2024-09,Sep 2024
2024-02-15,Laptop Stand,Electronics,Central,4,41.65,5,158.27,84.19,74.08,2024-02,Feb 2024
2024-02-21,Yoga Mat,Sports,North,5,34.84,0,174.2,89.57,84.63,2024-02,Feb 2024
2024-07-04,USB-C Hub,Electronics,East,1,34.97,0,34.97,18.08,16.89,2024-07,Jul 2024
2024-02-05,USB-C Hub,Electronics,North,5,32.97,10,148.36,76.72,71.64,2024-02,Feb 2024
2024-12-16,Denim Jacket,Clothing,South,5,64.69,0,323.45,205.75,117.7,2024-12,Dec 2024
2024-08-03,Knife Set,Home & Kitchen,East,4,48.37,0,193.48,93.75,99.73,2024-08,Aug 2024
2024-07-26,Denim Jacket,Clothing,East,4,65.55,0,262.2,161.94,100.26,2024-07,Jul 2024
2024-06-22,Knife Set,Home & Kitchen,East,5,43.24,0,216.2,133.94,82.26,2024-06,Jun 2024
2024-02-16,Blender,Home & Kitchen,West,3,55.79,5,159.0,86.66,72.34,2024-02,Feb 2024
2024-10-04,Jump Rope,Sports,South,1,11.93,0,11.93,7.72,4.21,2024-10,Oct 2024
2024-09-05,Yoga Pants,Clothing,South,4,39.06,10,140.62,75.43,65.19,2024-09,Sep 2024
2024-12-11,Coffee Maker,Home & Kitchen,West,2,71.86,5,136.53,73.57,62.96,2024-12,Dec 2024
2024-07-20,Air Fryer,Home & Kitchen,West,1,97.29,0,97.29,48.77,48.52,2024-07,Jul 2024
2024-02-12,Air Fryer,Home & Kitchen,North,4,106.43,0,425.72,207.6,218.12,2024-02,Feb 2024
2024-12-24,Wireless Headphones,Electronics,North,1,87.92,0,87.92,47.58,40.34,2024-12,Dec 2024
2024-11-11,Smart Watch,Electronics,South,4,136.14,10,490.1,239.46,250.64,2024-11,Nov 2024
2024-08-11,Gym Gloves,Sports,North,4,18.88,0,75.52,35.99,39.53,2024-08,Aug 2024
2024-07-17,Laptop Stand,Electronics,North,5,47.99,0,239.95,142.91,97.04,2024-07,Jul 2024
2024-12-12,Smart Watch,Electronics,East,1,162.12,0,162.12,104.49,57.63,2024-12,Dec 2024
2024-08-26,Wireless Headphones,Electronics,North,2,92.18,0,184.36,101.73,82.63,2024-08,Aug 2024
2024-02-09,Protein Shaker,Sports,Central,1,14.03,0,14.03,7.34,6.69,2024-02,Feb 2024
2024-12-10,Jump Rope,Sports,North,1,11.3,0,11.3,6.18,5.12,2024-12,Dec 2024
2024-12-05,Bluetooth Speaker,Electronics,South,1,61.48,0,61.48,33.22,28.26,2024-12,Dec 2024
2024-06-17,Knife Set,Home & Kitchen,West,5,40.64,0,203.2,116.08,87.12,2024-06,Jun 2024
2024-10-12,Cutting Board,Home & Kitchen,South,2,23.41,0,46.82,24.24,22.58,2024-10,Oct 2024
2024-04-13,Cutting Board,Home & Kitchen,South,5,23.76,0,118.8,68.8,50.0,2024-04,Apr 2024
2024-08-11,Smart Watch,Electronics,North,1,148.87,0,148.87,67.06,81.81,2024-08,Aug 2024
2024-11-28,Gym Gloves,Sports,West,4,16.93,10,60.95,33.55,27.4,2024-11,Nov 2024
2024-10-24,Protein Shaker,Sports,South,2,14.16,0,28.32,16.8,11.52,2024-10,Oct 2024
2024-11-20,Running Shoes,Clothing,South,3,77.57,0,232.71,135.97,96.74,2024-11,Nov 2024
2024-04-22,USB-C Hub,Electronics,West,2,34.38,0,68.76,43.97,24.79,2024-04,Apr 2024
2024-08-30,Coffee Maker,Home & Kitchen,North,4,75.86,0,303.44,183.68,119.76,2024-08,Aug 2024
2024-10-04,Running Shoes,Clothing,North,5,78.08,0,390.4,245.15,145.25,2024-10,Oct 2024
2024-01-04,Knife Set,Home & Kitchen,West,2,44.17,0,88.34,54.18,34.16,2024-01,Jan 2024
2024-02-28,Air Fryer,Home & Kitchen,North,5,105.97,0,529.85,262.69,267.16,2024-02,Feb 2024
2024-01-16,Laptop Stand,Electronics,Central,1,45.67,5,43.39,25.17,18.22,2024-01,Jan 2024
2024-12-17,Denim Jacket,Clothing,South,2,60.27,0,120.54,56.59,63.95,2024-12,Dec 2024
2024-10-29,Smart Watch,Electronics,West,2,148.8,5,282.72,133.13,149.59,2024-10,Oct 2024
2024-04-22,Winter Hoodie,Clothing,East,4,58.45,0,233.8,149.61,84.19,2024-04,Apr 2024
2024-07-20,Running Shoes,Clothing,West,4,79.75,0,319.0,156.63,162.37,2024-07,Jul 2024
2024-07-26,Coffee Maker,Home & Kitchen,North,1,86.75,0,86.75,51.87,34.88,2024-07,Jul 2024
2024-05-11,Bluetooth Speaker,Electronics,East,5,63.37,0,316.85,167.13,149.72,2024-05,May 2024
2024-01-19,Blender,Home & Kitchen,West,4,52.08,0,208.32,104.45,103.87,2024-01,Jan 2024
2024-09-02,Smart Watch,Electronics,West,4,138.66,0,554.64,273.54,281.1,2024-09,Sep 2024
2024-03-19,Wireless Headphones,Electronics,West,1,89.68,0,89.68,49.23,40.45,2024-03,Mar 2024
2024-12-25,Wireless Headphones,Electronics,East,5,95.09,0,475.45,214.5,260.95,2024-12,Dec 2024
2024-04-24,Air Fryer,Home & Kitchen,Central,4,99.71,0,398.84,185.98,212.86,2024-04,Apr 2024
2024-03-22,Coffee Maker,Home & Kitchen,East,4,78.7,0,314.8,148.38,166.42,2024-03,Mar 2024
2024-04-09,Yoga Mat,Sports,East,5,31.72,0,158.6,89.91,68.69,2024-04,Apr 2024
2024-12-06,Winter Hoodie,Clothing,North,4,58.94,0,235.76,106.23,129.53,2024-12,Dec 2024
2024-11-26,Wireless Headphones,Electronics,South,1,97.0,5,92.15,47.95,44.2,2024-11,Nov 2024
2024-12-13,Protein Shaker,Sports,Central,4,15.14,0,60.56,27.65,32.91,2024-12,Dec 2024
2024-02-11,Yoga Mat,Sports,South,2,37.47,0,74.94,41.57,33.37,2024-02,Feb 2024
2024-10-14,Yoga Pants,Clothing,Central,2,43.3,0,86.6,51.47,35.13,2024-10,Oct 2024
2024-04-05,Wireless Headphones,Electronics,Central,2,88.08,10,158.54,94.7,63.84,2024-04,Apr 2024
2024-05-16,Denim Jacket,Clothing,South,5,64.54,0,322.7,164.57,158.13,2024-05,May 2024
2024-07-04,USB-C Hub,Electronics,North,1,33.28,5,31.62,14.67,16.95,2024-07,Jul 2024
2024-09-19,Knife Set,Home & Kitchen,East,3,46.79,0,140.37,79.0,61.37,2024-09,Sep 2024
2024-05-06,Knife Set,Home & Kitchen,East,3,49.04,0,147.12,92.01,55.11,2024-05,May 2024
2024-07-04,Air Fryer,Home & Kitchen,North,5,106.47,0,532.35,289.2,243.15,2024-07,Jul 2024
2024-09-22,Jump Rope,Sports,North,5,13.09,0,65.45,30.0,35.45,2024-09,Sep 2024
2024-02-22,Jump Rope,Sports,West,2,12.82,0,25.64,12.02,13.62,2024-02,Feb 2024
2024-10-21,Knife Set,Home & Kitchen,South,3,44.24,0,132.72,80.93,51.79,2024-10,Oct 2024
2024-06-14,Jump Rope,Sports,Central,3,12.93,0,38.79,18.4,20.39,2024-06,Jun 2024
2024-06-13,Yoga Mat,Sports,South,1,36.91,0,36.91,22.28,14.63,2024-06,Jun 2024
2024-11-25,Air Fryer,Home & Kitchen,Central,4,97.46,0,389.84,204.45,185.39,2024-11,Nov 2024
2024-05-04,Wireless Headphones,Electronics,South,5,91.69,0,458.45,213.81,244.64,2024-05,May 2024
2024-10-14,Denim Jacket,Clothing,East,5,64.94,0,324.7,149.07,175.63,2024-10,Oct 2024
2024-12-04,Casual T-Shirt,Clothing,North,1,20.97,0,20.97,9.69,11.28,2024-12,Dec 2024
2024-09-02,Wireless Headphones,Electronics,South,4,88.47,0,353.88,166.69,187.19,2024-09,Sep 2024
2024-12-26,Data Science Guide,Books,Central,4,27.24,0,108.96,59.29,49.67,2024-12,Dec 2024
2024-03-09,Casual T-Shirt,Clothing,East,3,21.96,0,65.88,41.17,24.71,2024-03,Mar 2024
2024-07-25,Data Science Guide,Books,Central,5,31.74,0,158.7,80.69,78.01,2024-07,Jul 2024
2024-05-19,Blender,Home & Kitchen,North,1,51.4,5,48.83,25.91,22.92,2024-05,May 2024
2024-12-21,Gym Gloves,Sports,South,5,16.94,0,84.7,48.86,35.84,2024-12,Dec 2024
2024-03-16,Bluetooth Speaker,Electronics,West,2,65.11,0,130.22,81.16,49.06,2024-03,Mar 2024
2024-01-06,Coffee Maker,Home & Kitchen,West,4,78.16,0,312.64,182.0,130.64,2024-01,Jan 2024
2024-04-22,Denim Jacket,Clothing,North,5,61.44,0,307.2,148.07,159.13,2024-04,Apr 2024
2024-10-02,Wireless Headphones,Electronics,North,3,86.65,0,259.95,160.24,99.71,2024-10,Oct 2024
2024-08-29,Yoga Pants,Clothing,West,5,43.67,0,218.35,123.56,94.79,2024-08,Aug 2024
2024-06-16,Protein Shaker,Sports,West,1,14.13,0,14.13,6.6,7.53,2024-06,Jun 2024
2024-08-21,Self Help Book,Books,West,2,18.2,0,36.4,23.49,12.91,2024-08,Aug 2024
